trade_id,pair,direction,year,session,entry_leg,entry_price,sl_price,tp1_price,tp2_price,tp3_price,entry,sl_usd,tp1_usd,tp2_usd,tp3_usd,lot,open_bar,open_time,close_bar,close_time,status,result,profit_usd,exit_price,exit_reason,max_level_reached,sl_pips,tp1_pips,tp2_pips,tp3_pips,month,week_no,margin_used,score
4736a0d7-687f-4c2b-8a96-a61d160214a3,AUDUSDm,SELL,2026,Asia,C,0.70992,0.71091,0.70893,0.70794,0.70695,0.70992,-3.96,3.96,7.92,11.88,0.04,,,4517,2026-06-17 03:30:00 IST,CLOSED,CANCELLED,0.0,0.70992,expired_2_days,none,9.9,9.9,19.8,29.7,6,,13.0,78.2
f88810f5-00ed-443f-b867-816c1001b42c,AUDUSDm,SELL,2026,London,A,0.70648,0.70757,0.70539,0.70429,0.7032,0.70648,-4.36,4.36,8.76,13.12,0.04,4997,2026-06-17 11:30:00 IST,5100,2026-06-17 13:13:00 IST,CLOSED,BREAKEVEN,2.58,0.70628,breakeven,tp1,10.9,10.9,21.9,32.8,6,1.0,13.0,83.3
b358485a-3016-4ac1-99fe-524cb8196152,AUDUSDm,BUY,2026,Asia,C,0.70461,0.70352,0.7057,0.7068,0.70789,0.70461,-4.36,4.36,8.76,13.12,0.04,,,5954,2026-06-18 03:30:00 IST,CLOSED,CANCELLED,0.0,0.70461,expired_2_days,none,10.9,10.9,21.9,32.8,6,,13.0,78.3
9a641a84-e4b6-42c2-904c-9bd768113f17,AUDUSDm,BUY,2026,London,A,0.7018,0.70071,0.70289,0.70399,0.70508,0.7018,-4.36,4.36,8.76,13.12,0.04,6599,2026-06-18 14:15:00 IST,6626,2026-06-18 14:42:00 IST,CLOSED,LOSS,-4.36,0.70071,sl_hit,sl_hit,10.9,10.9,21.9,32.8,6,1.0,13.0,83.3
ccb707d5-816a-4e02-b91e-578bc7e35d33,AUDUSDm,SELL,2026,Asia,C,0.70898,0.71007,0.70789,0.70679,0.7057,0.70898,-4.36,4.36,8.76,13.12,0.04,,,7393,2026-06-19 03:30:00 IST,CLOSED,CANCELLED,0.0,0.70898,expired_2_days,none,10.9,10.9,21.9,32.8,6,,13.0,78.3
dae130d5-5c3e-4e0b-9a6b-7435e713b407,AUDUSDm,BUY,2026,Asia,C,0.6993,0.69821,0.70039,0.70149,0.70258,0.6993,-4.36,4.36,8.76,13.12,0.04,,,8623,2026-06-20 00:00:00 IST,CLOSED,CANCELLED,0.0,0.6993,expired,none,10.9,10.9,21.9,32.8,6,,13.0,78.3
c90901a7-c572-4fd0-9bfe-ee564f0a981f,AUDJPYm,SELL,2026,Asia,A,112.846,113.0651,112.6269,112.4078,112.1887,112.846,-5.83,5.83,11.67,17.5,0.04,354,2026-06-12 05:58:00 IST,541,2026-06-12 09:05:00 IST,CLOSED,BREAKEVEN,4.23,112.826,breakeven,tp1,21.9,21.9,43.8,65.7,6,1.0,13.0,83.6
2e2d1c88-bc3d-4f0f-8d34-748138f9e690,AUDJPYm,SELL,2026,Asia,C,113.096,113.3151,112.8769,112.6578,112.4387,113.096,-5.83,5.83,11.67,17.5,0.04,,,1636,2026-06-15 03:30:00 IST,CLOSED,CANCELLED,0.0,113.096,expired_2_days,none,21.9,21.9,43.8,65.7,6,,13.0,78.6
2868315e-9bf4-486a-9d5c-76083e3241e5,AUDJPYm,SELL,2026,Asia,A,113.159,113.2759,113.0421,112.9252,112.8083,113.159,-3.12,3.12,6.23,9.35,0.04,1815,2026-06-15 06:29:00 IST,1863,2026-06-15 07:17:00 IST,CLOSED,LOSS,-4.13,113.2759,sl_hit,sl_hit,11.7,11.7,23.4,35.1,6,1.0,13.0,83.3
d13d2c33-5157-4245-9a9e-7e1477abb313,AUDJPYm,SELL,2026,London Close,C,113.409,113.5259,113.2921,113.1752,113.0583,113.409,-3.12,3.12,6.23,9.35,0.04,2650,2026-06-15 20:24:00 IST,3316,2026-06-16 07:35:00 IST,CLOSED,WIN,7.21,113.0583,tp3,tp3,11.7,11.7,23.4,35.1,6,1.0,13.0,78.3
